id,director,actor1,actor2,actor3,genres,keywords,title,comb
260513,bradbird,craigt.nelson,hollyhunter,sarahvowell,Action Adventure Animation Family,cartoon sequel superhero parent famili super pow,incredibles 2,Action Adventure Animation Family cartoon sequel superhero parent famili super pow craigt.nelson hollyhunter sarahvowell bradbird
455980,jefftomsic,edhelms,jonhamm,jeremyrenner,Comedy Action,based on true stori travel game group of friend,tag,Comedy Action based on true stori travel game group of friend edhelms jonhamm jeremyrenner jefftomsic
391714,dominiccooke,saoirseronan,billyhowle,anne-marieduff,Drama Romance,sexual abus based on novel or book 1960s,on chesil beach,Drama Romance sexual abus based on novel or book 1960s saoirseronan billyhowle anne-marieduff dominiccooke
339103,kevinconnolly,johntravolta,spencerlofranco,kellypreston,Crime Drama History Thriller,1970s loyalti gangster biographi betray mob,gotti,Crime Drama History Thriller 1970s loyalti gangster biographi betray mob johntravolta spencerlofranco kellypreston kevinconnolly
351286,j.a.bayona,chrispratt,brycedallashoward,rafespall,Action Adventure Science Fiction Thriller,sequel rescue miss aftercreditssting,jurassic world: fallen kingdom,Action Adventure Science Fiction Thriller sequel rescue miss aftercreditssting chrispratt brycedallashoward rafespall j.a.bayona
447682,shanafeste,verafarmiga,christopherplummer,lewismacdougall,Comedy Drama,road trip family relationship marijuana,boundaries,Comedy Drama road trip family relationship marijuana verafarmiga christopherplummer lewismacdougall shanafeste
414018,nathanzellner,robertpattinson,miawasikowska,davidzellner,Comedy Western,19th centuri,damsel,Comedy Western 19th centuri robertpattinson miawasikowska davidzellner nathanzellner
426814,mikep.nelson,katebosworth,tylerhoechlin,sonoyamizuno,Thriller Horror,husband wife relationship post-apocalyptic futur gang,the domestics,Thriller Horror husband wife relationship post-apocalyptic futur gang katebosworth tylerhoechlin sonoyamizuno mikep.nelson
400535,stefanosollima,beniciodeltoro,joshbrolin,isabelamerced,Action Crime Drama Thriller,corrupt cia sequel rescu shootout explos drug sign languag neo-noir,sicario: day of the soldado,Action Crime Drama Thriller corrupt cia sequel rescu shootout explos drug sign languag neo-noir beniciodeltoro joshbrolin isabelamerced stefanosollima
443463,debragranik,thomasinmckenzie,benfoster,jeffkober,Drama,"post traumatic stress disord based on novel or book portland, oregon oregon, usa trauma teenage girl woman director father daughter relationship",leave no trace,"Drama post traumatic stress disord based on novel or book portland, oregon oregon, usa trauma teenage girl woman director father daughter relationship thomasinmckenzie benfoster jeffkober debragranik"
474335,charlesstoneiii,kyrieirving,lilrelhowery,shaquilleo'neal,Comedy,"road trip harlem, new york c septuagenarian",uncle drew,"Comedy road trip harlem, new york c septuagenarian kyrieirving lilrelhowery shaquilleo'neal charlesstoneiii"
396373,susannawhite,jessicachastain,michaelgreyeyes,samrockwell,Drama History Western,biographi sioux based on true stori native american native american reserv 19th centuri,woman walks ahead,Drama History Western biographi sioux based on true stori native american native american reserv 19th centuri jessicachastain michaelgreyeyes samrockwell susannawhite
442249,gerardmcmurray,marisatomei,patchdarragh,kristensolis,Horror Action Thriller,new york c sequel prequel murder abuse of pow new york,the first purge,Horror Action Thriller new york c sequel prequel murder abuse of pow new york marisatomei patchdarragh kristensolis gerardmcmurray
363088,peytonreed,paulrudd,evangelinelilly,michaelpeña,Action Adventure Science Fiction,fight chase sequel superhero based on com flashback laboratori school aftercreditssting duringcreditssting marvel cinematic universe (mcu) giant action hero father daughter relationship mother daughter relationship,ant-man and the wasp,Action Adventure Science Fiction fight chase sequel superhero based on com flashback laboratori school aftercreditssting duringcreditssting marvel cinematic universe (mcu) giant action hero father daughter relationship mother daughter relationship paulrudd evangelinelilly michaelpeña peytonreed
424781,bootsriley,lakeithstanfield,tessathompson,jermainefowler,Fantasy Science Fiction Comedy,slaveri satir poverti,sorry to bother you,Fantasy Science Fiction Comedy slaveri satir poverti lakeithstanfield tessathompson jermainefowler bootsriley
696157,kasilemmons,naomiackie,ashtonsanders,stanleytucci,Drama History Music,drug addict musician biographi singer lgbt,whitney,Drama History Music drug addict musician biographi singer lgbt naomiackie ashtonsanders stanleytucci kasilemmons
400155,genndytartakovsky,adamsandler,andysamberg,selenagomez,Animation Comedy Family Fantasy,monster,hotel transylvania 3: summer vacation,Animation Comedy Family Fantasy monster adamsandler andysamberg selenagomez genndytartakovsky
447200,rawsonmarshallthurber,dwaynejohnson,nevecampbell,chinhan,Action Thriller,fire,skyscraper,Action Thriller fire dwaynejohnson nevecampbell chinhan rawsonmarshallthurber
489925,boburnham,elsiefisher,joshhamilton,emilyrobinson,Comedy Drama,coming of ag teenage girl new york st social media,eighth grade,Comedy Drama coming of ag teenage girl new york st social media elsiefisher joshhamilton emilyrobinson boburnham
443009,gusvansant,joaquinphoenix,jonahhill,rooneymara,Comedy Drama,"portland, oregon biographi based on true stori car accid based on memoir or autobiographi alcohol","don't worry, he won't get far on foot","Comedy Drama portland, oregon biographi based on true stori car accid based on memoir or autobiographi alcohol joaquinphoenix jonahhill rooneymara gusvansant"
476335,robreiner,jamesmarsden,woodyharrelson,robreiner,History Drama Thriller,journalist iraq war,shock and awe,History Drama Thriller journalist iraq war jamesmarsden woodyharrelson robreiner robreiner
458423,olparker,amandaseyfried,lilyjames,andygarcía,Comedy Romance,music sequel aftercreditssting lgbt interest,mamma mia! here we go again,Comedy Romance music sequel aftercreditssting lgbt interest amandaseyfried lilyjames andygarcía olparker
345887,antoinefuqua,denzelwashington,pedropascal,ashtonsanders,Action Thriller Crime,rape cia martial art hostag kidnap hurrican drug deal sequel reveng murder gang elite forc vigilante justic,the equalizer 2,Action Thriller Crime rape cia martial art hostag kidnap hurrican drug deal sequel reveng murder gang elite forc vigilante justic denzelwashington pedropascal ashtonsanders antoinefuqua
489930,carloslópezestrada,daveeddiggs,rafaelcasal,janinagavankar,Comedy Drama,,blindspotting,Comedy Drama  daveeddiggs rafaelcasal janinagavankar carloslópezestrada
505058,stephensusco,colinwoodell,bettygabriel,rebeccarittenhouse,Horror Thriller Mystery,sequel hack computer screen found footag,unfriended: dark web,Horror Thriller Mystery sequel hack computer screen found footag colinwoodell bettygabriel rebeccarittenhouse stephensusco
73245,noriyukiabe,masakazumorita,fumikoorikasa,noriakisugiyama,Action Animation Fantasy Adventure,shounen anim,bleach,Action Animation Fantasy Adventure shounen anim masakazumorita fumikoorikasa noriakisugiyama noriyukiabe
446132,édouarddeluc,vincentcassel,tuheïadams,malikzidi,Drama Romance,"paris, fr based on novel or book tahiti 19th centuri painter as artist semi-biograph",gauguin – voyage de tahiti,"Drama Romance paris, fr based on novel or book tahiti 19th centuri painter as artist semi-biograph vincentcassel tuheïadams malikzidi édouarddeluc"
353081,christophermcquarrie,tomcruise,henrycavill,vingrhames,Action Adventure,"paris, fr london, england spi gun sequel motorcycl handgun",mission: impossible – fallout,"Action Adventure paris, fr london, england spi gun sequel motorcycl handgun tomcruise henrycavill vingrhames christophermcquarrie"
474395,aaronhorvath,scottmenville,kharypayton,hyndenwalch,Animation Action Comedy Science Fiction,movie busi superhero hollywood super pow duringcreditssting,teen titans go! to the movies,Animation Action Comedy Science Fiction movie busi superhero hollywood super pow duringcreditssting scottmenville kharypayton hyndenwalch aaronhorvath
506763,tsuihark,markchao,williamfeng,carinalau,Mystery Fantasy Adventure Action,,detective dee: the four heavenly kings,Mystery Fantasy Adventure Action  markchao williamfeng carinalau tsuihark
347866,elijahbynum,timothéechalamet,maikamonroe,alexroe,Drama Comedy Crime,massachusett drug deal coming of ag marijuana drug deal 1990s teenag,hot summer nights,Drama Comedy Crime massachusett drug deal coming of ag marijuana drug deal 1990s teenag timothéechalamet maikamonroe alexroe elijahbynum
492998,marcturtletaub,kellymacdonald,irrfankhan,daviddenman,Drama,new york c,puzzle,Drama new york c kellymacdonald irrfankhan daviddenman marcturtletaub
91314,michaelbay,markwahlberg,stanleytucci,nicolapeltzbeckham,Science Fiction Action Adventure,sequel alien based on toy giant robot robot,extinction,Science Fiction Action Adventure sequel alien based on toy giant robot robot markwahlberg stanleytucci nicolapeltzbeckham michaelbay
420814,marcforster,ewanmcgregor,hayleyatwell,brontecarmichael,Adventure Comedy Family Fantasy,forest famili anim childhood live action and anim father daughter relationship live action remak,christopher robin,Adventure Comedy Family Fantasy forest famili anim childhood live action and anim father daughter relationship live action remak ewanmcgregor hayleyatwell brontecarmichael marcforster
445651,jenniferyuhnelson,amandlastenberg,harrisdickinson,patrickgibson,Action Adventure Drama,based on novel or book dystopia super pow woman director based on young adult novel,the darkest minds,Action Adventure Drama based on novel or book dystopia super pow woman director based on young adult novel amandlastenberg harrisdickinson patrickgibson jenniferyuhnelson
454992,susannafogel,milakunis,katemckinnon,justintheroux,Action Comedy,"paris, fr spi female friendship best friend los angeles, california",the spy who dumped me,"Action Comedy paris, fr spi female friendship best friend los angeles, california milakunis katemckinnon justintheroux susannafogel"
426613,desireeakhavan,chloëgracemoretz,johngallagherjr.,sashalane,Drama,christian homophobia trauma coming of ag religion lgbt lgbt teen woman director 1990s emotional abus conversion therapi based on young adult novel teenag,the miseducation of cameron post,Drama christian homophobia trauma coming of ag religion lgbt lgbt teen woman director 1990s emotional abus conversion therapi based on young adult novel teenag chloëgracemoretz johngallagherjr. sashalane desireeakhavan
490005,augustinefrizzell,maiamitchell,camilamorrone,kylemooney,Comedy,robberi female friendship drug deal woman director,never goin' back,Comedy robberi female friendship drug deal woman director maiamitchell camilamorrone kylemooney augustinefrizzell
477510,kenmarino,ninadobrev,vanessahudgens,adampally,Romance Comedy,dog pet,dog days,Romance Comedy dog pet ninadobrev vanessahudgens adampally kenmarino
345940,jonturteltaub,jasonstatham,libingbing,rainnwilson,Action Science Fiction Horror,based on novel or book creatur shark kaiju,the meg,Action Science Fiction Horror based on novel or book creatur shark kaiju jasonstatham libingbing rainnwilson jonturteltaub
487558,spikelee,johndavidwashington,adamdriver,tophergrace,Comedy Crime Drama History,based on novel or book 1970s biographi based on true stori racism based on memoir or autobiographi,blackkklansman,Comedy Crime Drama History based on novel or book 1970s biographi based on true stori racism based on memoir or autobiographi johndavidwashington adamdriver tophergrace spikelee
439015,sylvainwhite,joeyking,javierbotet,juliagoldanitelles,Horror Mystery Thriller,small town massachusett forest supernatur fear,slender man,Horror Mystery Thriller small town massachusett forest supernatur fear joeyking javierbotet juliagoldanitelles sylvainwhite
448776,jean-stéphanesauvaire,joecole,vithayapansringarm,pornchanokmabklang,Drama Action Crime,based on novel or book biographi based on true stori based on memoir or autobiographi drug box,a prayer before dawn,Drama Action Crime based on novel or book biographi based on true stori based on memoir or autobiographi drug box joecole vithayapansringarm pornchanokmabklang jean-stéphanesauvaire
455207,jonm.chu,constancewu,henrygolding,michelleyeoh,Comedy Drama Romance,based on novel or book professor east asian lead asian american,crazy rich asians,Comedy Drama Romance based on novel or book professor east asian lead asian american constancewu henrygolding michelleyeoh jonm.chu
399360,alberthughes,kodismit-mcphee,jóhanneshaukurjóhannesson,marcinkowalczyk,Adventure Drama,wolf wilder surviv snow pet,alpha,Adventure Drama wolf wilder surviv snow pet kodismit-mcphee jóhanneshaukurjóhannesson marcinkowalczyk alberthughes
347375,peterberg,markwahlberg,laurencohan,ikouwais,Action Thriller,cia martial art elite forc,mile 22,Action Thriller cia martial art elite forc markwahlberg laurencohan ikouwais peterberg
340613,björnrunge,glennclose,jonathanpryce,christianslater,Drama,"based on novel or book husband wife relationship infidel professor nobel pr stockholm, sweden flashback author writer love affair extramarital affair 1960s 1990s",the wife,"Drama based on novel or book husband wife relationship infidel professor nobel pr stockholm, sweden flashback author writer love affair extramarital affair 1960s 1990s glennclose jonathanpryce christianslater björnrunge"
385360,jamescox,anselelgort,kevinspacey,taronegerton,Drama Thriller,"based on true stori murder los angeles, california 1980s",billionaire boys club,"Drama Thriller based on true stori murder los angeles, california 1980s anselelgort kevinspacey taronegerton jamescox"
458344,jesseperetz,rosebyrne,ethanhawke,chriso'dowd,Comedy Drama Romance,dysfunctional relationship,"juliet, naked",Comedy Drama Romance dysfunctional relationship rosebyrne ethanhawke chriso'dowd jesseperetz
421792,rodrigocortés,annasophiarobb,umathurman,isabellefuhrman,Thriller Drama Fantasy Horror,haunted hous boarding school thriller isolated hous,down a dark hall,Thriller Drama Fantasy Horror haunted hous boarding school thriller isolated hous annasophiarobb umathurman isabellefuhrman rodrigocortés
466282,susanjohnson,lanacondor,noahcentineo,janelparrish,Comedy Romance,based on novel or book high school romanc woman director based on young adult novel asian american,to all the boys i've loved before,Comedy Romance based on novel or book high school romanc woman director based on young adult novel asian american lanacondor noahcentineo janelparrish susanjohnson
412988,brianhenson,melissamccarthy,billbarretta,elizabethbanks,Action Comedy Crime,prostitut fbi spoof buddy cop,the happytime murders,Action Comedy Crime prostitut fbi spoof buddy cop melissamccarthy billbarretta elizabethbanks brianhenson
489999,aneeshchaganty,johncho,michellela,debramessing,Thriller Mystery Drama,california stalker thriller internet east asian lead police detect missing person missing child computer screen found footag social media facebook father daughter relationship asian american,searching,Thriller Mystery Drama california stalker thriller internet east asian lead police detect missing person missing child computer screen found footag social media facebook father daughter relationship asian american johncho michellela debramessing aneeshchaganty
433498,michaelnoer,charliehunnam,ramimalek,christopherfairbank,Drama History Crime,based on novel or book biographi remak prison break,papillon,Drama History Crime based on novel or book biographi remak prison break charliehunnam ramimalek christopherfairbank michaelnoer
438590,oliverdaly,alexneustaedter,beckyg,alexmacnicoll,Science Fiction Action Adventure Family,technolog friendship robot,a.x.l.,Science Fiction Action Adventure Family technolog friendship robot alexneustaedter beckyg alexmacnicoll oliverdaly
493551,chrisweitz,oscarisaac,benkingsley,mélanielaurent,Drama History Thriller,israel world war ii nazi biographi based on true stori,operation finale,Drama History Thriller israel world war ii nazi biographi based on true stori oscarisaac benkingsley mélanielaurent chrisweitz
874948,türkanderya,yılmazerdoğan,ahmetmümtaztaylan,duygusarişin,Thriller,,kin,Thriller  yılmazerdoğan ahmetmümtaztaylan duygusarişin türkanderya
455108,lennyabrahamson,domhnallgleeson,ruthwilson,willpoulter,Mystery Drama Horror History,based on novel or book,the little stranger,Mystery Drama Horror History based on novel or book domhnallgleeson ruthwilson willpoulter lennyabrahamson
489929,victorlevin,winonaryder,keanureeves,djdallenbach,Romance Comedy Drama,california,destination wedding,Romance Comedy Drama california winonaryder keanureeves djdallenbach victorlevin
531593,briana.miller,frankgrillo,brucewillis,johnathonschaech,Action Thriller Crime,bank kidnap heist,reprisal,Action Thriller Crime bank kidnap heist frankgrillo brucewillis johnathonschaech briana.miller
439079,corinhardy,taissafarmiga,demiánbichir,bonnieaarons,Horror Mystery Thriller,supernatur priest spirit demon spin off,the nun,Horror Mystery Thriller supernatur priest spirit demon spin off taissafarmiga demiánbichir bonnieaarons corinhardy
458594,pierremorel,jennifergarner,johngallagherjr.,johnortiz,Action Thriller,coma bus fbi widow vigilant alcohol reveng murder flashback drug cartel hospit tortur,peppermint,Action Thriller coma bus fbi widow vigilant alcohol reveng murder flashback drug cartel hospit tortur jennifergarner johngallagherjr. johnortiz pierremorel
346910,shaneblack,boydholbrook,trevanterhodes,sterlingk.brown,Science Fiction Action Adventure,sequel alien creatur alien invas militari,the predator,Science Fiction Action Adventure sequel alien creatur alien invas militari boydholbrook trevanterhodes sterlingk.brown shaneblack
438808,yanndemange,richiemerritt,matthewmcconaughey,jenniferjasonleigh,Crime Drama,fbi based on true stori 1980s,white boy rick,Crime Drama fbi based on true stori 1980s richiemerritt matthewmcconaughey jenniferjasonleigh yanndemange
484247,paulfeig,annakendrick,blakelively,henrygolding,Crime Thriller Mystery Comedy,based on novel or book small town widow female friendship best friend missing person,a simple favor,Crime Thriller Mystery Comedy based on novel or book small town widow female friendship best friend missing person annakendrick blakelively henrygolding paulfeig
467936,richardeyre,emmathompson,fionnwhitehead,stanleytucci,Drama,based on novel or book lawyer ill,the children act,Drama based on novel or book lawyer ill emmathompson fionnwhitehead stanleytucci richardeyre
460071,craigmacneill,chloësevigny,kimdickens,kristenstewart,Crime Drama Thriller,biographi 19th centuri father daughter relationship,lizzie,Crime Drama Thriller biographi 19th centuri father daughter relationship chloësevigny kimdickens kristenstewart craigmacneill
506680,haroldcronk,samuelhunt,merrittpatterson,bobgunton,Drama,post traumatic stress disord based on novel or book biographi faith sequel,unbroken: path to redemption,Drama post traumatic stress disord based on novel or book biographi faith sequel samuelhunt merrittpatterson bobgunton haroldcronk
532973,stephencognetti,vasileflutur,jilliangeurts,joyshatz,Horror,found footag,hell house llc ii: the abaddon hotel,Horror found footag vasileflutur jilliangeurts joyshatz stephencognetti
463821,eliroth,jackblack,cateblanchett,owenvaccaro,Fantasy Family Comedy,based on novel or book haunted hous 1950s,the house with a clock in its walls,Fantasy Family Comedy based on novel or book haunted hous 1950s jackblack cateblanchett owenvaccaro eliroth
446696,danfogelman,oscarisaac,oliviawilde,annettebening,Drama Romance,pregnanc family relationship unreliable narr,life itself,Drama Romance pregnanc family relationship unreliable narr oscarisaac oliviawilde annettebening danfogelman
440161,jacquesaudiard,johnc.reilly,joaquinphoenix,rizahmed,Western Drama Comedy,"san francisco, california based on novel or book oregon, usa hitman 19th centuri brother brother relationship",the sisters brothers,"Western Drama Comedy san francisco, california based on novel or book oregon, usa hitman 19th centuri brother brother relationship johnc.reilly joaquinphoenix rizahmed jacquesaudiard"
446101,samlevinson,odessayoung,harinef,abra,Thriller Horror Comedy,femin high school reveng dark comedi female protagonist hack home invas social media mob toxic masculin,assassination nation,Thriller Horror Comedy femin high school reveng dark comedi female protagonist hack home invas social media mob toxic masculin odessayoung harinef abra samlevinson
454652,washwestmoreland,keiraknightley,dominicwest,denisegough,Drama History,"paris, fr nobel pr biographi author 19th centuri",colette,"Drama History paris, fr nobel pr biographi author 19th centuri keiraknightley dominicwest denisegough washwestmoreland"
532908,michaelmoore,gwenstefani,michaelmoore,alexandriaocasio-cortez,Documentary,,fahrenheit 11/9,Documentary  gwenstefani michaelmoore alexandriaocasio-cortez michaelmoore
750253,christiancarion,jamesmcavoy,clairefoy,tomcullen,Thriller Mystery Drama Crime,ireland missing child police investig,my son,Thriller Mystery Drama Crime ireland missing child police investig jamesmcavoy clairefoy tomcullen christiancarion
511972,lisad’apolito,gildaradner,chevychase,amypoehler,Documentary,biographi woman director,"love, gilda",Documentary biographi woman director gildaradner chevychase amypoehler lisad’apolito
505262,kenjinagasaki,daikiyamashita,kentamiyake,miraishida,Animation Action Adventure Fantasy,japan hero superhero school super pow shounen anim,my hero academia: two heroes,Animation Action Adventure Fantasy japan hero superhero school super pow shounen anim daikiyamashita kentamiyake miraishida kenjinagasaki
446894,kareykirkpatrick,channingtatum,jamescorden,zendaya,Family Animation Adventure Fantasy,music snow anthropomorph creatur based on children's book,smallfoot,Family Animation Adventure Fantasy music snow anthropomorph creatur based on children's book channingtatum jamescorden zendaya kareykirkpatrick
454293,malcolmd.lee,kevinhart,tiffanyhaddish,robriggle,Comedy,car crash prom teacher,night school,Comedy car crash prom teacher kevinhart tiffanyhaddish robriggle malcolmd.lee
429203,davidlowery,robertredford,caseyaffleck,sissyspacek,Comedy Crime Drama,"bank fbi based on true stori heist bank robberi prison break neo-noir 1980s septuagenarian based on magazine, newspaper or articl",the old man & the gun,"Comedy Crime Drama bank fbi based on true stori heist bank robberi prison break neo-noir 1980s septuagenarian based on magazine, newspaper or articl robertredford caseyaffleck sissyspacek davidlowery"
429476,gregoryplotkin,amyforsyth,reignedwards,bextaylor-klaus,Horror,halloween serial kil slasher amusement park,hell fest,Horror halloween serial kil slasher amusement park amyforsyth reignedwards bextaylor-klaus gregoryplotkin
670211,davechristiano,nicholasx.parsons,pattyduke,michaelgross,,,power of the air,
335983,rubenfleischer,tomhardy,michellewilliams,rizahmed,Science Fiction Action,"san francisco, california spacecraft alien life-form superhero based on com aftercreditssting duringcreditssting genetic experi",venom,"Science Fiction Action san francisco, california spacecraft alien life-form superhero based on com aftercreditssting duringcreditssting genetic experi tomhardy michellewilliams rizahmed rubenfleischer"
332562,bradleycooper,bradleycooper,ladygaga,samelliott,Drama Romance Music,waitress self-destruct concert alcohol remak singer fame alcohol death of moth brother brother relationship,a star is born,Drama Romance Music waitress self-destruct concert alcohol remak singer fame alcohol death of moth brother brother relationship bradleycooper ladygaga samelliott bradleycooper
539199,peterbogdanovich,peterbogdanovich,busterkeaton,jameskaren,Documentary Comedy,biographi,the great buster: a celebration,Documentary Comedy biographi peterbogdanovich busterkeaton jameskaren peterbogdanovich
427214,ruperteverett,ruperteverett,colinfirth,emilywatson,Drama,"paris, fr biographi 19th centuri portrait of an artist gay lgbt interest",the happy prince,"Drama paris, fr biographi 19th centuri portrait of an artist gay lgbt interest ruperteverett colinfirth emilywatson ruperteverett"
369972,damienchazelle,ryangosling,clairefoy,jasonclarke,History Drama,based on novel or book sacrific biographi based on true stori space cancer 1960s,first man,History Drama based on novel or book sacrific biographi based on true stori space cancer 1960s ryangosling clairefoy jasonclarke damienchazelle
446021,drewgoddard,jeffbridges,cynthiaerivo,dakotajohnson,Thriller Drama Mystery Crime,post traumatic stress disord motel neo-noir 1960s,bad times at the el royale,Thriller Drama Mystery Crime post traumatic stress disord motel neo-noir 1960s jeffbridges cynthiaerivo dakotajohnson drewgoddard
442062,arisandel,jeremyraytaylor,madisoniseman,caleelharris,Adventure Comedy Fantasy Family Horror,halloween sequel based on children's book,goosebumps 2: haunted halloween,Adventure Comedy Fantasy Family Horror halloween sequel based on children's book jeremyraytaylor madisoniseman caleelharris arisandel
451915,felixvangroeningen,stevecarell,timothéechalamet,mauratierney,Drama,"san francisco, california based on novel or book drug addict biographi based on true stori drug rehabilit based on memoir or autobiographi",beautiful boy,"Drama san francisco, california based on novel or book drug addict biographi based on true stori drug rehabilit based on memoir or autobiographi stevecarell timothéechalamet mauratierney felixvangroeningen"
520596,ikebarinholtz,ikebarinholtz,tiffanyhaddish,billymagnussen,Comedy,holiday loyalti polit famili,the oath,Comedy holiday loyalti polit famili ikebarinholtz tiffanyhaddish billymagnussen ikebarinholtz
537751,nicksearcy,deancain,nicksearcy,earlbillings,Drama Crime,based on novel or book based on true stori serial kil abort,gosnell: the trial of america's biggest serial killer,Drama Crime based on novel or book based on true stori serial kil abort deancain nicksearcy earlbillings nicksearcy
820525,castillelandon,josephinelangford,herofiennestiffin,louiselombard,Romance Drama,sequel dysfunctional relationship emotional abus based on young adult novel,after everything,Romance Drama sequel dysfunctional relationship emotional abus based on young adult novel josephinelangford herofiennestiffin louiselombard castillelandon
616820,davidgordongreen,jamieleecurtis,andimatichak,rohancampbell,Horror Thriller,trauma halloween sequel serial kil slasher,halloween,Horror Thriller trauma halloween sequel serial kil slasher jamieleecurtis andimatichak rohancampbell davidgordongreen
470044,"georgetillman,jr.",amandlastenberg,reginahall,russellhornsby,Crime Drama,based on novel or book riot trauma high school teenage girl racism police offic based on young adult novel,the hate u give,"Crime Drama based on novel or book riot trauma high school teenage girl racism police offic based on young adult novel amandlastenberg reginahall russellhornsby georgetillman,jr."
401847,marielleheller,melissamccarthy,richarde.grant,dollywells,Drama Crime Comedy,new york c based on novel or book cat biographi based on true stori author alcohol woman director,can you ever forgive me?,Drama Crime Comedy new york c based on novel or book cat biographi based on true stori author alcohol woman director melissamccarthy richarde.grant dollywells marielleheller
437586,jonahhill,sunnysuljic,katherinewaterston,lucashedges,Drama Comedy,"california dysfunctional famili coming of ag los angeles, california 1990s toxic masculin teenag",mid90s,"Drama Comedy california dysfunctional famili coming of ag los angeles, california 1990s toxic masculin teenag sunnysuljic katherinewaterston lucashedges jonahhill"
417812,pauldano,jakegyllenhaal,careymulligan,edoxenbould,Drama,fire based on novel or book bus infidel 1960s,wildlife,Drama fire based on novel or book bus infidel 1960s jakegyllenhaal careymulligan edoxenbould pauldano
451919,elizabethchomko,hilaryswank,michaelshannon,robertforster,Drama,alzheimer's diseas snow woman director mother daughter relationship,what they had,Drama alzheimer's diseas snow woman director mother daughter relationship hilaryswank michaelshannon robertforster elizabethchomko
399402,donovanmarsh,gerardbutler,garyoldman,tobystephens,Action Thriller,,hunter killer,Action Thriller  gerardbutler garyoldman tobystephens donovanmarsh
463272,davidkerr,rowanatkinson,emmathompson,olgakurylenko,Action Adventure Comedy,spi slapstick comedi sequel parodi,johnny english strikes again,Action Adventure Comedy spi slapstick comedi sequel parodi rowanatkinson emmathompson olgakurylenko davidkerr
11906,darioargento,jessicaharper,stefaniacasini,flaviobucci,Horror,witch boarding school evil,suspiria,Horror witch boarding school evil jessicaharper stefaniacasini flaviobucci darioargento
514407,davidg.evans,justinbruening,sarahdrew,jasongeorge,Drama War,armi faith god iraq war christian film,indivisible,Drama War armi faith god iraq war christian film justinbruening sarahdrew jasongeorge davidg.evans
502791,davidmccracken,mikec.nelson,jennimelear,davidmccracken,Action Drama Thriller,1970s kentucki wilder,bullitt county,Action Drama Thriller 1970s kentucki wilder mikec.nelson jennimelear davidmccracken davidmccracken
424694,bryansinger,ramimalek,gwilymlee,benhardy,Music Drama History,"london, england 1970s queen musician biographi based on true stori male homosexu singer fame lgbt 1980s gay them gay",bohemian rhapsody,"Music Drama History london, england 1970s queen musician biographi based on true stori male homosexu singer fame lgbt 1980s gay them gay ramimalek gwilymlee benhardy bryansinger"
426543,joejohnston,mackenziefoy,jaydenfowora-knight,tomsweet,Fantasy Adventure Family,magic fairy tal betray magical object based on short stori christma,the nutcracker and the four realms,Fantasy Adventure Family magic fairy tal betray magical object based on short stori christma mackenziefoy jaydenfowora-knight tomsweet joejohnston
11593,robertbenton,paulnewman,brucewillis,melaniegriffith,Drama Comedy,small town new york st,nobody's fool,Drama Comedy small town new york st paulnewman brucewillis melaniegriffith robertbenton
472451,joeledgerton,lucashedges,nicolekidman,russellcrowe,Drama,homophobia based on true stori coming of ag religion based on memoir or autobiographi lgbt lgbt teen conversion therapi lgbt interest,boy erased,Drama homophobia based on true stori coming of ag religion based on memoir or autobiographi lgbt lgbt teen conversion therapi lgbt interest lucashedges nicolekidman russellcrowe joeledgerton
475132,matthewheineman,rosamundpike,jamiedornan,tomhollander,War Drama,"journalist biographi palestinian-israeli conflict based on magazine, newspaper or articl",a private war,"War Drama journalist biographi palestinian-israeli conflict based on magazine, newspaper or articl rosamundpike jamiedornan tomhollander matthewheineman"
431491,josephkahn,calumworthy,jackielong,roryuphold,Drama Comedy Music,cat colleg,bodied,Drama Comedy Music cat colleg calumworthy jackielong roryuphold josephkahn
476764,jasonreitman,hughjackman,verafarmiga,j.k.simmons,Drama History,senat scandal biographi polit politician based on true stori love affair 1980s,the front runner,Drama History senat scandal biographi polit politician based on true stori love affair 1980s hughjackman verafarmiga j.k.simmons jasonreitman
360920,scottmosier,benedictcumberbatch,rashidajones,kenanthompson,Animation Family Comedy Fantasy,remak based on children's book christma,the grinch,Animation Family Comedy Fantasy remak based on children's book christma benedictcumberbatch rashidajones kenanthompson scottmosier
446807,fedeálvarez,clairefoy,sverrirgudnason,lakeithstanfield,Action Crime Thriller Drama,"based on novel or book stockholm, sweden sequel father daughter relationship sister sister relationship",the girl in the spider's web,"Action Crime Thriller Drama based on novel or book stockholm, sweden sequel father daughter relationship sister sister relationship clairefoy sverrirgudnason lakeithstanfield fedeálvarez"
438799,juliusavery,jovanadepo,wyattrussell,pilouasbæk,Horror War Science Fiction,world war ii nazi laboratori explos,overlord,Horror War Science Fiction world war ii nazi laboratori explos jovanadepo wyattrussell pilouasbæk juliusavery
537996,joelcoen,timblakenelson,jamesfranco,zoekazan,Western Comedy Drama,prostitut parodi native american bank robberi cowboy,the ballad of buster scruggs,Western Comedy Drama prostitut parodi native american bank robberi cowboy timblakenelson jamesfranco zoekazan joelcoen
472054,matthullum,burnieburns,gavinfree,michaeljones,Science Fiction Action Adventure Comedy,kidnap galaxi sequel alien,lazer team 2,Science Fiction Action Adventure Comedy kidnap galaxi sequel alien burnieburns gavinfree michaeljones matthullum
