id,director,actor1,actor2,actor3,genres,keywords,title,comb
554739,timothywoodwardjr.,linshaye,michaelwelch,melissabolona,Horror,mother,the final wish,Horror mother linshaye michaelwelch melissabolona timothywoodwardjr.
454294,joecornish,louisashbourneserkis,deanchaumoo,tomtaylor,Action Adventure Fantasy Family,magic quest,the kid who would be king,Action Adventure Fantasy Family magic quest louisashbourneserkis deanchaumoo tomtaylor joecornish
16320,josswhedon,nathanfillion,summerglau,ginatorres,Science Fiction Action Adventure Thriller,martial art dystopia space opera,serenity,Science Fiction Action Adventure Thriller martial art dystopia space opera nathanfillion summerglau ginatorres josswhedon
505948,grantsputore,clararugaard,rosebyrne,hilaryswank,Science Fiction Thriller,artificial intellig post-apocalyptic futur,i am mother,Science Fiction Thriller artificial intellig post-apocalyptic futur clararugaard rosebyrne hilaryswank grantsputore
565743,andrewpatterson,sierramccormick,jakehorowitz,brucedavis,Mystery Science Fiction Thriller Drama,small town new mexico basketbal 1950s,the vast of night,Mystery Science Fiction Thriller Drama small town new mexico basketbal 1950s sierramccormick jakehorowitz brucedavis andrewpatterson
500852,catherinehardwicke,ginarodriguez,ismaelcruzcórdova,aislinnderbez,Action,corrupt mexico remak,miss bala,Action corrupt mexico remak ginarodriguez ismaelcruzcórdova aislinnderbez catherinehardwicke
463684,dangilroy,renerusso,jakegyllenhaal,zaweashton,Thriller Mystery Horror,supernatur satir dark comedi art hous,velvet buzzsaw,Thriller Mystery Horror supernatur satir dark comedi art hous renerusso jakegyllenhaal zaweashton dangilroy
440444,nicolaspesce,christopherabbott,miawasikowska,laiacosta,Horror Thriller Mystery,based on novel or book hallucin psychological thril,piercing,Horror Thriller Mystery based on novel or book hallucin psychological thril christopherabbott miawasikowska laiacosta nicolaspesce
280217,mikemitchell,chrispratt,elizabethbanks,willarnett,Action Adventure Animation Comedy Family,live action and anim,the lego movie 2: the second part,Action Adventure Animation Comedy Family live action and anim chrispratt elizabethbanks willarnett mikemitchell
487297,adamshankman,tarajip.henson,aldishodge,joshbrener,Comedy Romance,,what men want,Comedy Romance  tarajip.henson aldishodge joshbrener adamshankman
438650,hanspettermoland,liamneeson,tombateman,tomjackson,Action Crime Thriller,colorado reveng dark comedi snow,cold pursuit,Action Crime Thriller colorado reveng dark comedi snow liamneeson tombateman tomjackson hanspettermoland
510498,stevensoderbergh,andréholland,zaziebeetz,melvingregg,Drama,sport basketbal,high flying bird,Drama sport basketbal andréholland zaziebeetz melvingregg stevensoderbergh
532671,nicholasmccarthy,taylorschilling,jacksonrobertscott,colmfeore,Horror Thriller,"pennsylvania, usa halloween reincarn supernatur based on true stori basement serial kil doctor car accid",the prodigy,"Horror Thriller pennsylvania, usa halloween reincarn supernatur based on true stori basement serial kil doctor car accid taylorschilling jacksonrobertscott colmfeore nicholasmccarthy"
449563,toddstrauss-schulson,rebelwilson,liamhemsworth,adamdevine,Comedy Fantasy Romance,new york c satir romantic comedi romanc spoof,isn't it romantic,Comedy Fantasy Romance new york c satir romantic comedi romanc spoof rebelwilson liamhemsworth adamdevine toddstrauss-schulson
512196,christopherlandon,jessicarothe,israelbroussard,rubymodine,Comedy Horror Science Fiction,colleg psychopath sequel murder slasher aftercreditssting,happy death day 2u,Comedy Horror Science Fiction colleg psychopath sequel murder slasher aftercreditssting jessicarothe israelbroussard rubymodine christopherlandon
399579,robertrodriguez,rosasalazar,christophwaltz,jenniferconnelly,Action Science Fiction Adventure,martial art dystopia superhero live action remak live action anim,alita: battle angel,Action Science Fiction Adventure martial art dystopia superhero live action remak live action anim rosasalazar christophwaltz jenniferconnelly robertrodriguez
166428,deandeblois,jaybaruchel,americaferrera,f.murrayabraham,Animation Family Adventure,based on novel or book sequel,how to train your dragon: the hidden world,Animation Family Adventure based on novel or book sequel jaybaruchel americaferrera f.murrayabraham deandeblois
445629,stephenmerchant,florencepugh,lenaheadey,nickfrost,Comedy,biographi wrestl sport based on true stori famili,fighting with my family,Comedy biographi wrestl sport based on true stori famili florencepugh lenaheadey nickfrost stephenmerchant
464504,tylerperry,cassidavis,patricelovely,tylerperry,Comedy,funer family secret famili,tyler perry's a madea family funeral,Comedy funer family secret famili cassidavis patricelovely tylerperry tylerperry
471506,neiljordan,chloëgracemoretz,isabellehuppert,maikamonroe,Mystery Thriller Horror,"paris, fr new york c psychopath stalker basement dog evil",greta,"Mystery Thriller Horror paris, fr new york c psychopath stalker basement dog evil chloëgracemoretz isabellehuppert maikamonroe neiljordan"
399361,j.c.chandor,benaffleck,oscarisaac,charliehunnam,Action Thriller Crime Adventure,peru surviv drug lord,triple frontier,Action Thriller Crime Adventure peru surviv drug lord benaffleck oscarisaac charliehunnam j.c.chandor
299537,ryanfleck,brielarson,samuell.jackson,benmendelsohn,Action Adventure Science Fiction,superhero based on com alien invas super pow aftercreditssting duringcreditssting marvel cinematic universe (mcu) woman director 1990s,captain marvel,Action Adventure Science Fiction superhero based on com alien invas super pow aftercreditssting duringcreditssting marvel cinematic universe (mcu) woman director 1990s brielarson samuell.jackson benmendelsohn ryanfleck
4244,jonturteltaub,brucewillis,spencerbreslin,emilymortimer,Fantasy Comedy Family,,the kid,Fantasy Comedy Family  brucewillis spencerbreslin emilymortimer jonturteltaub
400157,dylanbrown,jennifergarner,matthewbroderick,johnoliver,Comedy Animation Adventure Family Fantasy,anim,wonder park,Comedy Animation Adventure Family Fantasy anim jennifergarner matthewbroderick johnoliver dylanbrown
429471,rupertwyatt,johngoodman,ashtonsanders,jonathanmajors,Science Fiction Action Horror Thriller,"chicago, illinoi dystopia alien alien invas",captive state,"Science Fiction Action Horror Thriller chicago, illinoi dystopia alien alien invas johngoodman ashtonsanders jonathanmajors rupertwyatt"
519473,kattshea,sophialillis,samtrammell,lindalavin,Crime Family Comedy Mystery,woman director,nancy drew and the hidden staircase,Crime Family Comedy Mystery woman director sophialillis samtrammell lindalavin kattshea
433502,jameskent,keiraknightley,alexanderskarsgård,jasonclarke,War Drama Romance,based on novel or book 1940s,the aftermath,War Drama Romance based on novel or book 1940s keiraknightley alexanderskarsgård jasonclarke jameskent
527641,justinbaldoni,haleylurichardson,colesprouse,moisésarias,Romance Drama,,five feet apart,Romance Drama  haleylurichardson colesprouse moisésarias justinbaldoni
500682,johnleehancock,kevincostner,woodyharrelson,kathybates,Crime Drama Thriller,fbi based on true stori manhunt,the highwaymen,Crime Drama Thriller fbi based on true stori manhunt kevincostner woodyharrelson kathybates johnleehancock
536434,robertrodriguez,robyattal,laurenhatfield,carlosgallardo,Thriller Science Fiction,,red 11,Thriller Science Fiction  robyattal laurenhatfield carlosgallardo robertrodriguez
498743,ivankavanagh,emilehirsch,johncusack,déborahfrançois,Western,husband wife relationship 19th centuri,never grow old,Western husband wife relationship 19th centuri emilehirsch johncusack déborahfrançois ivankavanagh
449985,jessev.johnson,tonyjaa,tigerhuchen,ikouwais,Thriller Action,martial art hitman polic organized crim,triple threat,Thriller Action martial art hitman polic organized crim tonyjaa tigerhuchen ikouwais jessev.johnson
1041896,juleskatanyag,ajraval,angelikhang,kikoestrada,Drama,,us,Drama  ajraval angelikhang kikoestrada juleskatanyag
416144,anthonymaras,devpatel,armiehammer,nazaninboniadi,Thriller History Drama Action,husband wife relationship based on true stori india 2000s,hotel mumbai,Thriller History Drama Action husband wife relationship based on true stori india 2000s devpatel armiehammer nazaninboniadi anthonymaras
327331,jefftremaine,douglasbooth,machinegunkelly,iwanrheon,Drama Music History Comedy,,the dirt,Drama Music History Comedy  douglasbooth machinegunkelly iwanrheon jefftremaine
438674,s.craigzahler,melgibson,vincevaughn,torykittles,Crime Action Thriller,sibling relationship corrupt husband wife relationship hostag murder shootout,dragged across concrete,Crime Action Thriller sibling relationship corrupt husband wife relationship hostag murder shootout melgibson vincevaughn torykittles s.craigzahler
11360,samuelarmstrong,sterlingholloway,hermanbing,johnmcleish,Animation Family,mother dream mous nightmar clown music,dumbo,Animation Family mother dream mous nightmar clown music sterlingholloway hermanbing johnmcleish samuelarmstrong
441384,harmonykorine,matthewmcconaughey,snoopdogg,islafisher,Comedy,,the beach bum,Comedy  matthewmcconaughey snoopdogg islafisher harmonykorine
576071,carysolomon,ashleybratcher,brooksryan,robialamorte,Drama,based on novel or book biographi based on true stori redempt based on memoir or autobiographi,unplanned,Drama based on novel or book biographi based on true stori redempt based on memoir or autobiographi ashleybratcher brooksryan robialamorte carysolomon
287947,davidf.sandberg,zacharylevi,markstrong,asherangel,Action Comedy Fantasy,"philadelphia, pennsylvania magic superhero based on com superhuman strength aftercreditssting duringcreditssting christma",shazam!,"Action Comedy Fantasy philadelphia, pennsylvania magic superhero based on com superhuman strength aftercreditssting duringcreditssting christma zacharylevi markstrong asherangel davidf.sandberg"
8913,marylambert,dalemidkiff,fredgwynne,denisecrosby,Horror Drama,based on novel or book parent child relationship villain funer resurrect wood grief zombi woman director pet,pet sematary,Horror Drama based on novel or book parent child relationship villain funer resurrect wood grief zombi woman director pet dalemidkiff fredgwynne denisecrosby marylambert
458131,robinbissell,tarajip.henson,samrockwell,babouceesay,Drama History,based on novel or book 1970s based on true stori racism interracial friendship,the best of enemies,Drama History based on novel or book 1970s based on true stori racism interracial friendship tarajip.henson samrockwell babouceesay robinbissell
376865,clairedenis,robertpattinson,juliettebinoche,andré3000,Science Fiction Drama Mystery,space travel murder surviv woman director,high life,Science Fiction Drama Mystery space travel murder surviv woman director robertpattinson juliettebinoche andré3000 clairedenis
423949,brielarson,brielarson,samuell.jackson,joancusack,Fantasy Drama Comedy,dream woman director,unicorn store,Fantasy Drama Comedy dream woman director brielarson samuell.jackson joancusack brielarson
503706,danielfarrands,hilaryduff,jonathanbennett,lydiahearst,Horror Thriller,based on true stori,the haunting of sharon tate,Horror Thriller based on true stori hilaryduff jonathanbennett lydiahearst danielfarrands
1033107,fabianmedea,mothusimagano,chrischameleon,frankrautenbach,Crime Drama,,the wind,Crime Drama  mothusimagano chrischameleon frankrautenbach fabianmedea
527261,johnr.leonetti,stanleytucci,kiernanshipka,mirandaotto,Horror Drama Thriller Fantasy,based on novel or book post-apocalyptic futur surviv creatur,the silence,Horror Drama Thriller Fantasy based on novel or book post-apocalyptic futur surviv creatur stanleytucci kiernanshipka mirandaotto johnr.leonetti
456740,neilmarshall,davidharbour,millajovovich,ianmcshane,Fantasy Action Adventure,"london, england secret societi based on com reboot father son relationship baba yaga",hellboy,"Fantasy Action Adventure london, england secret societi based on com reboot father son relationship baba yaga davidharbour millajovovich ianmcshane neilmarshall"
10137,robminkoff,michaelj.fox,chazzpalminteri,nathanlane,Family Fantasy Comedy Adventure,sibling relationship based on novel or book cat mous gangster orphanag,little,Family Fantasy Comedy Adventure sibling relationship based on novel or book cat mous gangster orphanag michaelj.fox chazzpalminteri nathanlane robminkoff
458253,chrisbutler,hughjackman,zoesaldaña,zachgalifianakis,Family Animation Comedy Adventure Fantasy,yeti cryptozoolog 19th centuri,missing link,Family Animation Comedy Adventure Fantasy yeti cryptozoolog 19th centuri hughjackman zoesaldaña zachgalifianakis chrisbutler
537915,jennygage,josephinelangford,herofiennestiffin,shanepaulmcghie,Romance Drama,based on novel or book love,after,Romance Drama based on novel or book love josephinelangford herofiennestiffin shanepaulmcghie jennygage
520679,alexrossperry,elisabethmoss,caradelevingne,danstevens,Drama Music,drug abus addict mother daughter relationship,her smell,Drama Music drug abus addict mother daughter relationship elisabethmoss caradelevingne danstevens alexrossperry
514439,roxanndawson,chrissymetz,joshlucas,tophergrace,Drama,based on novel or book based on memoir or autobiographi,breakthrough,Drama based on novel or book based on memoir or autobiographi chrissymetz joshlucas tophergrace roxanndawson
270946,ericdarnell,tommcgrath,chrismiller,christopherknights,Family Animation Adventure Comedy,spi cartoon reveng spin off anim,penguins,Family Animation Adventure Comedy spi cartoon reveng spin off anim tommcgrath chrismiller christopherknights ericdarnell
480414,michaelchaves,lindacardellini,raymondcruz,patriciavelásquez,Horror Thriller,,the curse of la llorona,Horror Thriller  lindacardellini raymondcruz patriciavelásquez michaelchaves
396461,davidrobertmitchell,andrewgarfield,rileykeough,tophergrace,Crime Drama Mystery,secret societi seduct dark comedi voyeur neo-noir,under the silver lake,Crime Drama Mystery secret societi seduct dark comedi voyeur neo-noir andrewgarfield rileykeough tophergrace davidrobertmitchell
481084,conradvernon,oscarisaac,charlizetheron,finnwolfhard,Family Animation Comedy Fantasy Horror,black humor cartoon famili addams famili,family,Family Animation Comedy Fantasy Horror black humor cartoon famili addams famili oscarisaac charlizetheron finnwolfhard conradvernon
450487,juliahart,gugumbatha-raw,saniyyasidney,lorrainetoussaint,Thriller Science Fiction,woman director,fast color,Thriller Science Fiction woman director gugumbatha-raw saniyyasidney lorrainetoussaint juliahart
515248,jenniferkaytinrobinson,ginarodriguez,brittanysnow,dewandawise,Comedy Romance,new york c romantic comedi woman director,someone great,Comedy Romance new york c romantic comedi woman director ginarodriguez brittanysnow dewandawise jenniferkaytinrobinson
369196,meirzarchi,camillekeaton,jamiebernadette,mariaolsen,Horror Thriller,sequel reveng,i spit on your grave: deja vu,Horror Thriller sequel reveng camillekeaton jamiebernadette mariaolsen meirzarchi
299534,anthonyrusso,robertdowneyjr.,chrisevans,markruffalo,Adventure Science Fiction Action,space travel time travel sequel superhero based on com alien invas superhero team marvel cinematic universe (mcu) father daughter relationship sister sister relationship,avengers: endgame,Adventure Science Fiction Action space travel time travel sequel superhero based on com alien invas superhero team marvel cinematic universe (mcu) father daughter relationship sister sister relationship robertdowneyjr. chrisevans markruffalo anthonyrusso
537476,joshlobo,scottpoythress,ajbowen,susanburke,Horror Mystery Drama,hostag basement christma,i trapped the devil,Horror Mystery Drama hostag basement christma scottpoythress ajbowen susanburke joshlobo
555295,roxannebenjamin,karinafontes,caseyadams,emilyalthaus,Thriller,woman director,body at brighton rock,Thriller woman director karinafontes caseyadams emilyalthaus roxannebenjamin
547012,tanyawexler,zoeydeutch,judygreer,jermainefowler,Comedy Drama,money,buffaloed,Comedy Drama money zoeydeutch judygreer jermainefowler tanyawexler
459992,jonathanlevine,charlizetheron,sethrogen,o'sheajacksonjr.,Comedy Romance,journalist usa presid babysitt polit drug,long shot,Comedy Romance journalist usa presid babysitt polit drug charlizetheron sethrogen o'sheajacksonjr. jonathanlevine
524247,deontaylor,michaelealy,josephsikora,meagangood,Thriller,psychopath stalker murder voyeur christma,the intruder,Thriller psychopath stalker murder voyeur christma michaelealy josephsikora meagangood deontaylor
454458,kellyasbury,kellyclarkson,nickjonas,janellemonáe,Family Animation Music,,uglydolls,Family Animation Music  kellyclarkson nickjonas janellemonáe kellyasbury
457799,joeberlinger,zacefron,lilycollins,kayascodelario,Crime,prison based on novel or book biographi based on true stori serial kil,"extremely wicked, shockingly evil and vile",Crime prison based on novel or book biographi based on true stori serial kil zacefron lilycollins kayascodelario joeberlinger
502292,williambindley,k.j.apa,maiamitchell,jacoblatimore,Romance Comedy,"chicago, illinoi romantic comedi teen movi",the last summer,"Romance Comedy chicago, illinoi romantic comedi teen movi k.j.apa maiamitchell jacoblatimore williambindley"
447404,robletterman,justicesmith,ryanreynolds,kathrynnewton,Action Adventure Fantasy,detect missing person buddy comedi neo-noir live action and anim live action anim,pokémon detective pikachu,Action Adventure Fantasy detect missing person buddy comedi neo-noir live action and anim live action anim justicesmith ryanreynolds kathrynnewton robletterman
449562,chrisaddison,annehathaway,rebelwilson,alexsharp,Comedy Crime,bet remak con artist aftercreditssting,the hustle,Comedy Crime bet remak con artist aftercreditssting annehathaway rebelwilson alexsharp chrisaddison
468224,domekarukoski,nicholashoult,lilycollins,colmmeaney,War Drama Romance,world war i male friendship biographi based on true stori coming of ag,tolkien,War Drama Romance world war i male friendship biographi based on true stori coming of ag nicholashoult lilycollins colmmeaney domekarukoski
574241,zarahayes,dianekeaton,jackiweaver,pamgrier,Comedy Drama,,poms,Comedy Drama  dianekeaton jackiweaver pamgrier zarahayes
411728,farhadsafinia,melgibson,seanpenn,eddiemarsan,History Drama Mystery Thriller,based on novel or book professor biographi 19th centuri,the professor and the madman,History Drama Mystery Thriller based on novel or book professor biographi 19th centuri melgibson seanpenn eddiemarsan farhadsafinia
458156,chadstahelski,keanureeves,halleberry,ianmcshane,Action Thriller Crime,new york c martial art secret societi secret organ black humor sahara desert sequel organized crim professional assassin baba yaga,john wick: chapter 3 – parabellum,Action Thriller Crime new york c martial art secret societi secret organ black humor sahara desert sequel organized crim professional assassin baba yaga keanureeves halleberry ianmcshane chadstahelski
522518,gailmancuso,marghelgenberger,bettygilpin,henrylau,Family Adventure Drama,reincarn sequel dog pet,a dog's journey,Family Adventure Drama reincarn sequel dog pet marghelgenberger bettygilpin henrylau gailmancuso
508791,ryrusso-young,yarashahidi,charlesmelton,hillharper,Romance Drama,new york c love,the sun is also a star,Romance Drama new york c love yarashahidi charlesmelton hillharper ryrusso-young
467956,wayneroberts,johnnydepp,rosemariedewitt,odessayoung,Comedy Drama,drug mad college professor,the professor,Comedy Drama drug mad college professor johnnydepp rosemariedewitt odessayoung wayneroberts
473019,joannahogg,honorswintonbyrne,tomburke,tildaswinton,Romance Drama,drug addict filmmak woman director 1980s mother daughter relationship toxic relationship,the souvenir,Romance Drama drug addict filmmak woman director 1980s mother daughter relationship toxic relationship honorswintonbyrne tomburke tildaswinton joannahogg
565391,noblejones,johnlithgow,blythedanner,derekcecil,Drama Romance,love,the tomorrow man,Drama Romance love johnlithgow blythedanner derekcecil noblejones
420817,guyritchie,willsmith,menamassoud,naomiscott,Adventure Fantasy Romance Family,hustler music romanc monkey famili live action and anim live action remak,aladdin,Adventure Fantasy Romance Family hustler music romanc monkey famili live action and anim live action remak willsmith menamassoud naomiscott guyritchie
531309,davidyarovesky,jacksona.dunn,elizabethbanks,daviddenman,Horror Thriller Science Fiction,husband wife relationship super pow father son relationship mother son relationship,brightburn,Horror Thriller Science Fiction husband wife relationship super pow father son relationship mother son relationship jacksona.dunn elizabethbanks daviddenman davidyarovesky
505600,oliviawilde,kaitlyndever,beaniefeldstein,jessicawilliams,Comedy,high school coming of ag buddi lgbt woman director teenag,booksmart,Comedy high school coming of ag buddi lgbt woman director teenag kaitlyndever beaniefeldstein jessicawilliams oliviawilde
529962,richardshepard,allisonwilliams,loganbrowning,stevenweber,Horror Thriller Drama,psychopath reveng gore,the perfection,Horror Thriller Drama psychopath reveng gore allisonwilliams loganbrowning stevenweber richardshepard
513576,nahnatchkakhan,aliwong,randallpark,keanureeves,Romance Comedy,"new york c san francisco, california childhood friend chinese american woman director asian american",always be my maybe,"Romance Comedy new york c san francisco, california childhood friend chinese american woman director asian american aliwong randallpark keanureeves nahnatchkakhan"
373571,michaeldougherty,kylechandler,verafarmiga,milliebobbybrown,Science Fiction Action,mexico cryptozoolog aftercreditssting animal horror,godzilla: king of the monsters,Science Fiction Action mexico cryptozoolog aftercreditssting animal horror kylechandler verafarmiga milliebobbybrown michaeldougherty
504608,dexterfletcher,taronegerton,jamiebell,richardmadden,Music Drama History,"london, england drug abus 1970s music biographi based on true stori singer los angeles, california lgbt 1960s",rocketman,"Music Drama History london, england drug abus 1970s music biographi based on true stori singer los angeles, california lgbt 1960s taronegerton jamiebell richardmadden dexterfletcher"
502416,tatetaylor,octaviaspencer,dianasilvers,juliettelewis,Horror Thriller,kidnap psychopath reveng murder slasher psychological thril mental il,ma,Horror Thriller kidnap psychopath reveng murder slasher psychological thril mental il octaviaspencer dianasilvers juliettelewis tatetaylor
320288,simonkinberg,sophieturner,jamesmcavoy,nicholashoult,Science Fiction Action Adventure,superhero based on com superhero team 1990s,dark phoenix,Science Fiction Action Adventure superhero based on com superhero team 1990s sophieturner jamesmcavoy nicholashoult simonkinberg
412117,chrisrenaud,pattonoswalt,kevinhart,ericstonestreet,Adventure Animation Comedy Family,new york c friendship sequel,the secret life of pets 2,Adventure Animation Comedy Family new york c friendship sequel pattonoswalt kevinhart ericstonestreet chrisrenaud
523172,nishaganatra,emmathompson,mindykaling,maxcasella,Comedy Drama,woman director,late night,Comedy Drama woman director emmathompson mindykaling maxcasella nishaganatra
522039,joetalbot,jimmiefails,jonathanmajors,tichinaarnold,Drama,"san francisco, california male friendship african american",the last black man in san francisco,"Drama san francisco, california male friendship african american jimmiefails jonathanmajors tichinaarnold joetalbot"
575381,sethgreen,sethgreen,breckinmeyer,brendasong,Comedy Drama,,changeland,Comedy Drama  sethgreen breckinmeyer brendasong sethgreen
479455,f.garygray,chrishemsworth,tessathompson,rebeccaferguson,Comedy Science Fiction Action,"paris, fr london, england secret organ sahara desert sequel based on com alien invas brooklyn, new york c buddy cop",men in black: international,"Comedy Science Fiction Action paris, fr london, england secret organ sahara desert sequel based on com alien invas brooklyn, new york c buddy cop chrishemsworth tessathompson rebeccaferguson f.garygray"
486131,timstory,samuell.jackson,jessiet.usher,reginahall,Action Crime,sequel shootout drug lord reboot,shaft,Action Crime sequel shootout drug lord reboot samuell.jackson jessiet.usher reginahall timstory
535581,jimjarmusch,billmurray,adamdriver,tildaswinton,Comedy Horror Fantasy,"pennsylvania, usa small town breaking the fourth wal zombi police offic",the dead don't die,"Comedy Horror Fantasy pennsylvania, usa small town breaking the fourth wal zombi police offic billmurray adamdriver tildaswinton jimjarmusch"
514999,kylenewacheck,adamsandler,jenniferaniston,lukeevans,Comedy,yacht murder money whodunit,murder mystery,Comedy yacht murder money whodunit adamsandler jenniferaniston lukeevans kylenewacheck
508101,jeffchan,mayaerskine,jackquaid,beckbennett,Romance Comedy Drama,wed father son relationship,plus one,Romance Comedy Drama wed father son relationship mayaerskine jackquaid beckbennett jeffchan
502149,mirandabailey,jimgaffigan,loganmiller,annagunn,Comedy,family relationship,being frank,Comedy family relationship jimgaffigan loganmiller annagunn mirandabailey
301528,joshcooley,tomhanks,timallen,anniepotts,Family Adventure Animation Comedy Fantasy,friendship cartoon buddi duringcreditssting toy comes to lif,toy story 4,Family Adventure Animation Comedy Fantasy friendship cartoon buddi duringcreditssting toy comes to lif tomhanks timallen anniepotts joshcooley
484641,lucbesson,sashaluss,helenmirren,lukeevans,Thriller Action,"paris, fr cia lgbt professional assassin 1990s",anna,"Thriller Action paris, fr cia lgbt professional assassin 1990s sashaluss helenmirren lukeevans lucbesson"
10585,tomholland,catherinehicks,chrissarandon,alexvincent,Horror,"chicago, illinoi gun stalker murder serial kil slasher single moth doll evil toy comes to lif possessed dol supernatural pow",child's play,"Horror chicago, illinoi gun stalker murder serial kil slasher single moth doll evil toy comes to lif possessed dol supernatural pow catherinehicks chrissarandon alexvincent tomholland"
521029,garydauberman,mckennagrace,madisoniseman,katiesarife,Horror Mystery Thriller,babysitt supernatur doll possessed dol supernatural pow,annabelle comes home,Horror Mystery Thriller babysitt supernatur doll possessed dol supernatural pow mckennagrace madisoniseman katiesarife garydauberman
515195,dannyboyle,himeshpatel,lilyjames,joelfry,Comedy Fantasy Music Romance,,yesterday,Comedy Fantasy Music Romance  himeshpatel lilyjames joelfry dannyboyle
428836,clairemccarthy,daisyridley,naomiwatts,cliveowen,Drama Romance History,,ophelia,Drama Romance History  daisyridley naomiwatts cliveowen clairemccarthy
535265,martinowen,tommyflanagan,jessicaalba,garyoldman,Action Thriller Crime Mystery,,killers anonymous,Action Thriller Crime Mystery  tommyflanagan jessicaalba garyoldman martinowen
429617,jonwatts,tomholland,samuell.jackson,jakegyllenhaal,Action Adventure Science Fiction,sequel superhero based on com aftercreditssting duringcreditssting marvel cinematic universe (mcu),spider-man: far from home,Action Adventure Science Fiction sequel superhero based on com aftercreditssting duringcreditssting marvel cinematic universe (mcu) tomholland samuell.jackson jakegyllenhaal jonwatts
480042,johnherzfeld,sylvesterstallone,davebautista,50cent,Action Thriller Crime,prison sequel,escape plan: the extractors,Action Thriller Crime prison sequel sylvesterstallone davebautista 50cent johnherzfeld
530385,ariaster,florencepugh,jackreynor,williamjacksonharper,Horror Drama Mystery,ritual folk horror toxic relationship,midsommar,Horror Drama Mystery ritual folk horror toxic relationship florencepugh jackreynor williamjacksonharper ariaster
513045,michaeldowse,davebautista,kumailnanjiani,mirasorvino,Action Comedy,buddy cop,stuber,Action Comedy buddy cop davebautista kumailnanjiani mirasorvino michaeldowse
511987,alexandreaja,kayascodelario,barrypepper,morfyddclark,Thriller Horror Action,florida animal attack creatur animal horror father daughter relationship,crawl,Thriller Horror Action florida animal attack creatur animal horror father daughter relationship kayascodelario barrypepper morfyddclark alexandreaja
531503,joelynch,anthonymackie,frankgrillo,marciagayharden,Action Thriller,remak,point blank,Action Thriller remak anthonymackie frankgrillo marciagayharden joelynch
565310,luluwang,awkwafina,zhaoshuzhen,tzima,Comedy Drama,family relationship wed family reunion chinese american woman director asian american,the farewell,Comedy Drama family relationship wed family reunion chinese american woman director asian american awkwafina zhaoshuzhen tzima luluwang
529149,pollyannamcintosh,lauryncanny,bryanbatt,nora-janenoone,Horror Thriller Mystery,religion woman director,darlin',Horror Thriller Mystery religion woman director lauryncanny bryanbatt nora-janenoone pollyannamcintosh
8587,rogerallers,matthewbroderick,jamesearljones,jeremyirons,Family Animation Drama,loss of loved on manipul music murder redempt famili,the lion king,Family Animation Drama loss of loved on manipul music murder redempt famili matthewbroderick jamesearljones jeremyirons rogerallers
466272,quentintarantino,leonardodicaprio,bradpitt,margotrobbie,Comedy Drama Thriller,"celebr based on true stori hollywood los angeles, california historical fict buddi satanic cult 1960s",once upon a time in hollywood,"Comedy Drama Thriller celebr based on true stori hollywood los angeles, california historical fict buddi satanic cult 1960s leonardodicaprio bradpitt margotrobbie quentintarantino"
