id,director,actor1,actor2,actor3,genres,keywords,title,comb
438148,kylebalda,pierrecoffin,stevecarell,russellbrand,Animation Comedy Family,1970s duringcreditssting,minions: the rise of gru,Animation Comedy Family 1970s duringcreditssting pierrecoffin stevecarell russellbrand kylebalda
522927,johnmichaelmcdonagh,ralphfiennes,jessicachastain,mattsmith,Drama,based on novel or book,the forgiven,Drama based on novel or book ralphfiennes jessicachastain mattsmith johnmichaelmcdonagh
716532,emmahollyjones,freidapinto,sopedirisu,zaweashton,Comedy Drama Romance,reveng period drama 1800s,mr. malcolm's list,Comedy Drama Romance reveng period drama 1800s freidapinto sopedirisu zaweashton emmahollyjones
759175,lêvănkiệt,joeyking,dominiccooper,olgakurylenko,Fantasy Action,princess,the princess,Fantasy Action princess joeyking dominiccooper olgakurylenko lêvănkiệt
888195,jamescullenbressack,kevindillon,melgibson,shannendoherty,Thriller Action,,hot seat,Thriller Action  kevindillon melgibson shannendoherty jamescullenbressack
745376,michaellewen,taliaryder,jordanfisher,ayoedebiri,Romance Drama,based on novel or book,"hello, goodbye, and everything in between",Romance Drama based on novel or book taliaryder jordanfisher ayoedebiri michaellewen
616037,taikawaititi,chrishemsworth,natalieportman,christianbale,Fantasy Action Comedy,hero sequel superhero based on com aftercreditssting duringcreditssting marvel cinematic universe (mcu),thor: love and thunder,Fantasy Action Comedy hero sequel superhero based on com aftercreditssting duringcreditssting marvel cinematic universe (mcu) chrishemsworth natalieportman christianbale taikawaititi
993729,treyparker,treyparker,mattstone,aprilstewart,Animation Comedy,conspiraci adult anim drought mother son relationship water,south park the streaming wars part 2,Animation Comedy conspiraci adult anim drought mother son relationship water treyparker mattstone aprilstewart treyparker
725201,anthonyrusso,ryangosling,chrisevans,anadearmas,Action Thriller,cia based on novel or book kidnap agent,the gray man,Action Thriller cia based on novel or book kidnap agent ryangosling chrisevans anadearmas anthonyrusso
682507,olivianewman,daisyedgar-jones,taylorjohnsmith,harrisdickinson,Drama Mystery Thriller,based on novel or book surviv murder mysteri 1960s plot twist,where the crawdads sing,Drama Mystery Thriller based on novel or book surviv murder mysteri 1960s plot twist daisyedgar-jones taylorjohnsmith harrisdickinson olivianewman
366672,robminkoff,michaelcera,samuell.jackson,rickygervais,Animation Action Adventure Comedy Family Western,japan remak racism dog aftercreditssting duringcreditssting,paws of fury: the legend of hank,Animation Action Adventure Comedy Family Western japan remak racism dog aftercreditssting duringcreditssting michaelcera samuell.jackson rickygervais robminkoff
754609,anthonyfabian,lesleymanville,isabellehuppert,lambertwilson,Comedy Drama,,mrs. harris goes to paris,Comedy Drama  lesleymanville isabellehuppert lambertwilson anthonyfabian
17015,rogermichell,amandaroot,ciaránhinds,susanfleetwood,Drama Romance,based on novel or book,persuasion,Drama Romance based on novel or book amandaroot ciaránhinds susanfleetwood rogermichell
874355,elihorowitz,winonaryder,dermotmulroney,johngallagherjr.,Mystery Thriller Drama,vacat mysteri dark comedi psychological thril missing person airbnb,gone in the night,Mystery Thriller Drama vacat mysteri dark comedi psychological thril missing person airbnb winonaryder dermotmulroney johngallagherjr. elihorowitz
767401,kylenewman,parisberelc,rubyrose,taylorzakharperez,Comedy,,1up,Comedy  parisberelc rubyrose taylorzakharperez kylenewman
921353,mikeburns,ashleygreene,brucewillis,michaelsirow,Action Crime Thriller,,wrong place,Action Crime Thriller  ashleygreene brucewillis michaelsirow mikeburns
861072,hannahmarks,johncho,miaisaac,kayascodelario,Drama,terminal il road trip father daughter relationship,don't make me go,Drama terminal il road trip father daughter relationship johncho miaisaac kayascodelario hannahmarks
991173,jacobaaronestes,geralddavis,irisserenaestes,jacobaaronestes,Horror,famili found footag,he's watching,Horror famili found footag geralddavis irisserenaestes jacobaaronestes jacobaaronestes
762504,jordanpeele,danielkaluuya,kekepalmer,brandonperea,Horror Mystery Science Fiction Thriller,"hors alien death of fath psychological thril los angeles, california aftercreditssting brother sister relationship",nope,"Horror Mystery Science Fiction Thriller hors alien death of fath psychological thril los angeles, california aftercreditssting brother sister relationship danielkaluuya kekepalmer brandonperea jordanpeele"
787787,billyporter,evareign,abubakrali,courtneecarter,Romance Comedy Drama,coming of ag teen movi,anything's possible,Romance Comedy Drama coming of ag teen movi evareign abubakrali courtneecarter billyporter
826113,katieholmes,katieholmes,jimsturgess,derekluke,Romance Drama,quarantin lockdown pandem covid-19,alone together,Romance Drama quarantin lockdown pandem covid-19 katieholmes jimsturgess derekluke katieholmes
539681,jaredstern,dwaynejohnson,kevinhart,johnkrasinski,Animation Action Family Comedy Science Fiction,superhero based on com super pow aftercreditssting duringcreditssting talking anim,dc league of super-pets,Animation Action Family Comedy Science Fiction superhero based on com super pow aftercreditssting duringcreditssting talking anim dwaynejohnson kevinhart johnkrasinski jaredstern
698948,ronhoward,viggomortensen,colinfarrell,joeledgerton,Drama Thriller Action Adventure,based on true stori rescue miss,thirteen lives,Drama Thriller Action Adventure based on true stori rescue miss viggomortensen colinfarrell joeledgerton ronhoward
890656,roelreiné,ikouwais,lewistan,lawrencekao,Action Fantasy,martial art based on tv seri,vengeance,Action Fantasy martial art based on tv seri ikouwais lewistan lawrencekao roelreiné
801913,lenadunham,kristinefroseth,jonbernthal,jenniferjasonleigh,Comedy,coming of ag love affair woman director,sharp stick,Comedy coming of ag love affair woman director kristinefroseth jonbernthal jenniferjasonleigh lenadunham
838330,quinnshephard,zoeydeutch,miaisaac,dylano'brien,Comedy Drama,new york c satir woman director cancel cultur,not okay,Comedy Drama new york c satir woman director cancel cultur zoeydeutch miaisaac dylano'brien quinnshephard
939979,annagutto,juliettebinoche,frankgrillo,morganfreeman,Thriller Crime Drama,conspiraci,paradise highway,Thriller Crime Drama conspiraci juliettebinoche frankgrillo morganfreeman annagutto
872497,andrewsemans,rebeccahall,timroth,gracekaufman,Mystery Thriller Drama Horror,hotel police offic,resurrection,Mystery Thriller Drama Horror hotel police offic rebeccahall timroth gracekaufman andrewsemans
913851,maxwalker-silverman,daledickey,wesstudi,michellewilson,Drama Romance,,a love song,Drama Romance  daledickey wesstudi michellewilson maxwalker-silverman
929170,oranzegman,angourierice,gatenmatarazzo,christophermintz-plasse,Comedy,high school,honor society,Comedy high school angourierice gatenmatarazzo christophermintz-plasse oranzegman
968351,spiderone,johnennis,krsyfox,brycejohnson,Horror,,allegoria,Horror  johnennis krsyfox brycejohnson spiderone
718930,davidleitch,bradpitt,joeyking,aarontaylor-johnson,Action Comedy Thriller,japan assassin based on novel or book mission duringcreditssting one loc,bullet train,Action Comedy Thriller japan assassin based on novel or book mission duringcreditssting one loc bradpitt joeyking aarontaylor-johnson davidleitch
585511,peggyholmes,evanoblezada,simonpegg,janefonda,Animation Adventure Comedy Fantasy,female protagonist,luck,Animation Adventure Comedy Fantasy female protagonist evanoblezada simonpegg janefonda peggyholmes
766507,dantrachtenberg,ambermidthunder,dakotabeavers,michellethrush,Thriller Action Science Fiction,alien life-form prequel alien decapit dog dog hero,prey,Thriller Action Science Fiction alien life-form prequel alien decapit dog dog hero ambermidthunder dakotabeavers michellethrush dantrachtenberg
824281,jaychandrasekhar,jokoy,lydiagaston,brandonwardell,Comedy,duringcreditssting,easter sunday,Comedy duringcreditssting jokoy lydiagaston brandonwardell jaychandrasekhar
765172,andysuriano,benschwartz,omarbensonmiller,brandonmychalsmith,Animation Action Comedy Family Science Fiction,,rise of the teenage mutant ninja turtles: the movie,Animation Action Comedy Family Science Fiction  benschwartz omarbensonmiller brandonmychalsmith andysuriano
520023,halinareijn,amandlastenberg,mariabakalova,myha'laherrold,Comedy Horror Thriller,,bodies bodies bodies,Comedy Horror Thriller  amandlastenberg mariabakalova myha'laherrold halinareijn
816977,johnlogan,theogermaine,kevinbacon,queitann,Horror Thriller,,they/them,Horror Thriller  theogermaine kevinbacon queitann johnlogan
791155,henryjoost,owenwilson,michaelpeña,walkerscobell,Science Fiction Family Action Adventure,secret ident superhero father son relationship,secret headquarters,Science Fiction Family Action Adventure secret ident superhero father son relationship owenwilson michaelpeña walkerscobell henryjoost
755566,j.j.perry,jamiefoxx,davefranco,natashaliubordizzo,Action Fantasy Horror Comedy,,day shift,Action Fantasy Horror Comedy  jamiefoxx davefranco natashaliubordizzo j.j.perry
808087,katieaselton,dianekeaton,taylourpaige,elizabethlail,Comedy Fantasy,,mack & rita,Comedy Fantasy  dianekeaton taylourpaige elizabethlail katieaselton
985939,scottmann,gracecarolinecurrey,virginiagardner,jeffreydeanmorgan,Thriller,,fall,Thriller  gracecarolinecurrey virginiagardner jeffreydeanmorgan scottmann
862965,johnpattonford,aubreyplaza,theorossi,megalynechikunwoke,Crime Drama Thriller,,emily the criminal,Crime Drama Thriller  aubreyplaza theorossi megalynechikunwoke johnpattonford
860155,jamesponsoldt,liabarnett,madalenmills,edengraceredfield,Drama,friendship,summering,Drama friendship liabarnett madalenmills edengraceredfield jamesponsoldt
760741,baltasarkormákur,idriselba,leahjeffries,iyanahalley,Thriller Adventure Horror,,beast,Thriller Adventure Horror  idriselba leahjeffries iyanahalley baltasarkormákur
760161,williambrentbell,isabellefuhrman,juliastiles,rossifsutherland,Horror Thriller,psychopath prequel murder,orphan: first kill,Horror Thriller psychopath prequel murder isabellefuhrman juliastiles rossifsutherland williambrentbell
826942,jeffbaena,alisonbrie,aubreyplaza,alessandronivola,Comedy,trip,spin me round,Comedy trip alisonbrie aubreyplaza alessandronivola jeffbaena
756307,robertbudreau,stephanjames,marisatomei,paulwalterhauser,Mystery Thriller Crime Drama,,delia's gone,Mystery Thriller Crime Drama  stephanjames marisatomei paulwalterhauser robertbudreau
556694,georgemiller,tildaswinton,idriselba,eceyüksel,Fantasy Drama Romance,,three thousand years of longing,Fantasy Drama Romance  tildaswinton idriselba eceyüksel georgemiller
629176,juliusavery,javonwalton,sylvesterstallone,daschapolanco,Action Drama Science Fiction,superhero based on com young boy super pow,samaritan,Action Drama Science Fiction superhero based on com young boy super pow javonwalton sylvesterstallone daschapolanco juliusavery
862551,johnhamburg,kevinhart,markwahlberg,reginahall,Comedy,,me time,Comedy  kevinhart markwahlberg reginahall johnhamburg
830788,jessicam.thompson,nathalieemmanuel,thomasdoherty,seanpertwee,Horror Thriller,suicid vampir marriag,the invitation,Horror Thriller suicid vampir marriag nathalieemmanuel thomasdoherty seanpertwee jessicam.thompson
50620,billcondon,robertpattinson,kristenstewart,taylorlautner,Adventure Fantasy Drama Romance,based on novel or book vampir romanc teen movi werewolf based on young adult novel,breaking,Adventure Fantasy Drama Romance based on novel or book vampir romanc teen movi werewolf based on young adult novel robertpattinson kristenstewart taylorlautner billcondon
583095,owenkline,danielzolghadri,matthewmaher,milesemanuel,Comedy,dark comedi coming of ag,funny pages,Comedy dark comedi coming of ag danielzolghadri matthewmaher milesemanuel owenkline
848331,adammaebo,reginahall,sterlingk.brown,nicolebeharie,Comedy,based on short film,honk for jesus. save your soul.,Comedy based on short film reginahall sterlingk.brown nicolebeharie adammaebo
829503,nickhamm,charlierowe,marciagayharden,jimbelushi,Drama,,gigi & nate,Drama  charlierowe marciagayharden jimbelushi nickhamm
921360,matteskandari,kevindillon,brucewillis,olivertrevena,Action Adventure Crime Mystery Thriller,,wire room,Action Adventure Crime Mystery Thriller  kevindillon brucewillis olivertrevena matteskandari
747803,andrewbaird,machinegunkelly,stormreid,dreadematteo,Action Crime Thriller,,one way,Action Crime Thriller  machinegunkelly stormreid dreadematteo andrewbaird
744276,castillelandon,josephinelangford,herofiennestiffin,louiselombard,Romance Drama,based on novel or book love,after ever happy,Romance Drama based on novel or book love josephinelangford herofiennestiffin louiselombard castillelandon
532639,robertzemeckis,benjaminevanainsworth,tomhanks,josephgordon-levitt,Fantasy Adventure Family,fairi music puppet live action and anim live action remak talking anim pinocchio,pinocchio,Fantasy Adventure Family fairi music puppet live action and anim live action remak talking anim pinocchio benjaminevanainsworth tomhanks josephgordon-levitt robertzemeckis
913290,zachcregger,georginacampbell,billskarsgård,justinlong,Horror Thriller,monster basement serial kil duringcreditssting airbnb me too plot twist,barbarian,Horror Thriller monster basement serial kil duringcreditssting airbnb me too plot twist georginacampbell billskarsgård justinlong zachcregger
773975,millicentshelton,queenlatifah,ludacris,mychalalee,Thriller Drama Crime,,end of the road,Thriller Drama Crime  queenlatifah ludacris mychalalee millicentshelton
975407,kevinpeeples,raphaelruggero,kirkcameron,dawnlong,Drama,high school evangelical christian religious film abort,lifemark,Drama high school evangelical christian religious film abort raphaelruggero kirkcameron dawnlong kevinpeeples
1001869,omarmullick,dominicgates,zipporahkuria,justingreen,Documentary,,flight/risk,Documentary  dominicgates zipporahkuria justingreen omarmullick
635891,kevinsmith,jeffanderson,briano'halloran,jasonmewes,Comedy,sequel aftercreditssting,clerks iii,Comedy sequel aftercreditssting jeffanderson briano'halloran jasonmewes kevinsmith
724495,ginaprince-bythewood,thusombedu,violadavis,lashanalynch,Action Drama History,arranged marriag based on true stori 19th centuri,the woman king,Action Drama History arranged marriag based on true stori 19th centuri thusombedu violadavis lashanalynch ginaprince-bythewood
766475,tomgeorge,samrockwell,saoirseronan,adrienbrody,Comedy Mystery Thriller,investig murder whodunit murder mysteri 1950s,see how they run,Comedy Mystery Thriller investig murder whodunit murder mysteri 1950s samrockwell saoirseronan adrienbrody tomgeorge
301502,andrewdominik,anadearmas,adrienbrody,bobbycannavale,Drama,"rape based on novel or book psychological stress biographi psychological abus fame domestic abus domestic viol hollywood los angeles, california abort mother daughter relationship psycholog",blonde,"Drama rape based on novel or book psychological stress biographi psychological abus fame domestic abus domestic viol hollywood los angeles, california abort mother daughter relationship psycholog anadearmas adrienbrody bobbycannavale andrewdominik"
949423,tiwest,miagoth,davidcorenswet,tandiwright,Horror Drama Mystery,texa world war i allig farm prequel murder serial kil slasher religious fundament mental il isolated farmhous pandem mother daughter relationship origin stori movie theat brutal viol,pearl,Horror Drama Mystery texa world war i allig farm prequel murder serial kil slasher religious fundament mental il isolated farmhous pandem mother daughter relationship origin stori movie theat brutal viol miagoth davidcorenswet tandiwright tiwest
762968,jenniferkaytinrobinson,camilamendes,mayahawke,austinabrams,Comedy,female friendship friendship high school female protagonist lgbt lesbian sapphic,do revenge,Comedy female friendship friendship high school female protagonist lgbt lesbian sapphic camilamendes mayahawke austinabrams jenniferkaytinrobinson
812025,agnieszkasmoczyńska,letitiawright,tamaralawrance,jackbandeira,Drama,,the silent twins,Drama  letitiawright tamaralawrance jackbandeira agnieszkasmoczyńska
724665,gregmottola,jonhamm,lorenzaizzo,kylemaclachlan,Comedy Crime Mystery Thriller,based on novel or book,"confess, fletch",Comedy Crime Mystery Thriller based on novel or book jonhamm lorenzaizzo kylemaclachlan gregmottola
957457,brettmorgen,davidbowie,iman,loureed,Documentary Music,,moonage daydream,Documentary Music  davidbowie iman loureed brettmorgen
879990,julianhiggins,thandiwenewton,jeremybobb,jeffersonwhite,Thriller Western,,god's country,Thriller Western  thandiwenewton jeremybobb jeffersonwhite julianhiggins
814800,mattsobel,naomiwatts,cameroncrovetti,nicholascrovetti,Horror Drama Thriller,remak,goodnight mommy,Horror Drama Thriller remak naomiwatts cameroncrovetti nicholascrovetti mattsobel
942624,martyroberts,brettvarvel,raphaelruggero,gigiorsillo,Drama,evangelical christian religious fundament religious film,running the bases,Drama evangelical christian religious fundament religious film brettvarvel raphaelruggero gigiorsillo martyroberts
717728,timovuorensola,sydneycraven,imranadams,jarreaubenjamin,Horror Thriller Mystery,,jeepers creepers: reborn,Horror Thriller Mystery  sydneycraven imranadams jarreaubenjamin timovuorensola
619730,oliviawilde,florencepugh,harrystyles,chrispine,Thriller Mystery Science Fiction,cult psychological thril 1950s,don't worry darling,Thriller Mystery Science Fiction cult psychological thril 1950s florencepugh harrystyles chrispine oliviawilde
795109,lenadunham,bellaramsey,billiepiper,andrewscott,Adventure Comedy,arranged marriag teenage girl,catherine called birdy,Adventure Comedy arranged marriag teenage girl bellaramsey billiepiper andrewscott lenadunham
893228,christiansesma,ryankwanten,dolphlundgren,dermotmulroney,Action Thriller,,section eight,Action Thriller  ryankwanten dolphlundgren dermotmulroney christiansesma
429473,annafoerster,allisonjanney,jurneesmollett,loganmarshall-green,Action Thriller Drama,island forest child kidnap,lou,Action Thriller Drama island forest child kidnap allisonjanney jurneesmollett loganmarshall-green annafoerster
655322,sanaalathan,jamilagray,noadiorrucker,sanaalathan,Drama Music,based on novel or book coming of ag,on the come up,Drama Music based on novel or book coming of ag jamilagray noadiorrucker sanaalathan sanaalathan
921643,tylerperry,joshuaboone,amirahvann,soleapfeiffer,Drama Romance,,a jazzman's blues,Drama Romance  joshuaboone amirahvann soleapfeiffer tylerperry
804413,robzombie,jeffdanielphillips,sherimoonzombie,danielroebuck,Comedy Fantasy,monster vampir prequel werewolf famili reboot origin stori based on tv seri,the munsters,Comedy Fantasy monster vampir prequel werewolf famili reboot origin stori based on tv seri jeffdanielphillips sherimoonzombie danielroebuck robzombie
882598,parkerfinn,sosiebacon,kylegallner,caitlinstasey,Horror Mystery Thriller,suicid detect paranoia trauma curs hospit mental il based on short film ptsd,smile,Horror Mystery Thriller suicid detect paranoia trauma curs hospit mental il based on short film ptsd sosiebacon kylegallner caitlinstasey parkerfinn
502356,michaeljelenic,chrispratt,anyataylor-joy,charlieday,Adventure Animation Comedy Family Fantasy,video gam based on video gam brother brother relationship,bros,Adventure Animation Comedy Family Fantasy video gam based on video gam brother brother relationship chrispratt anyataylor-joy charlieday michaeljelenic
642885,annefletcher,bettemidler,sarahjessicaparker,kathynajimy,Fantasy Comedy Family,sibling relationship witch halloween high school resurrect sequel aftercreditssting duringcreditssting,hocus pocus 2,Fantasy Comedy Family sibling relationship witch halloween high school resurrect sequel aftercreditssting duringcreditssting bettemidler sarahjessicaparker kathynajimy annefletcher
597922,peterfarrelly,zacefron,russellcrowe,kyleallen,Drama Comedy War,based on novel or book based on true stori aftercreditssting 1960s,the greatest beer run ever,Drama Comedy War based on novel or book based on true stori aftercreditssting 1960s zacefron russellcrowe kyleallen peterfarrelly
633657,wallacewolodarsky,sigourneyweaver,kevinkline,morenabaccarin,Drama Comedy,,the good house,Drama Comedy  sigourneyweaver kevinkline morenabaccarin wallacewolodarsky
799546,mikebarker,milakunis,chiaraaurelia,finnwittrock,Drama Thriller Mystery,,luckiest girl alive,Drama Thriller Mystery  milakunis chiaraaurelia finnwittrock mikebarker
828558,annaroseholmer,emilywatson,paulmescal,aislingfranciosi,Drama,woman director,god's creatures,Drama woman director emilywatson paulmescal aislingfranciosi annaroseholmer
843380,walterhill,christophwaltz,willemdafoe,rachelbrosnahan,Western Thriller Action,,dead for a dollar,Western Thriller Action  christophwaltz willemdafoe rachelbrosnahan walterhill
816952,damonthomas,elsiefisher,amiahmiller,rachelogechikanu,Horror Comedy,based on novel or book teenage girl demonic possess 1980s,my best friend's exorcism,Horror Comedy based on novel or book teenage girl demonic possess 1980s elsiefisher amiahmiller rachelogechikanu damonthomas
1024836,saralohman,markhapka,megandavis,melissamarty,Crime Thriller Drama,based on true stori,hot take: the depp/heard trial,Crime Thriller Drama based on true stori markhapka megandavis melissamarty saralohman
723419,johnleehancock,donaldsutherland,jaedenmartell,kirbyhowell-baptiste,Drama Thriller Horror,small town grief coming of ag based on short stori,mr. harrigan's phone,Drama Thriller Horror small town grief coming of ag based on short stori donaldsutherland jaedenmartell kirbyhowell-baptiste johnleehancock
663712,damienleone,laurenlavera,davidhowardthornton,elliottfullam,Horror Thriller,halloween resurrect sequel gore slasher killer duringcreditssting graphic viol,terrifier 2,Horror Thriller halloween resurrect sequel gore slasher killer duringcreditssting graphic viol laurenlavera davidhowardthornton elliottfullam damienleone
830784,joshgordon,winslowfegley,javierbardem,constancewu,Comedy Family Music,music based on children's book outsid live action and anim talking anim,"lyle, lyle, crocodile",Comedy Family Music music based on children's book outsid live action and anim talking anim winslowfegley javierbardem constancewu joshgordon
664469,davido.russell,christianbale,margotrobbie,johndavidwashington,Crime Comedy History Thriller Mystery,mysteri duringcreditssting 1930s,amsterdam,Crime Comedy History Thriller Mystery mysteri duringcreditssting 1930s christianbale margotrobbie johndavidwashington davido.russell
817758,toddfield,cateblanchett,ninahoss,noémiemerlant,Drama Music,"berlin, germani new york c musician adopted child metoo lesbian cancel cultur",tár,"Drama Music berlin, germani new york c musician adopted child metoo lesbian cancel cultur cateblanchett ninahoss noémiemerlant toddfield"
338947,davidbruckner,odessaa'zion,jamieclayton,adamfaison,Horror Mystery,remak gore puzzle box based on short stori,hellraiser,Horror Mystery remak gore puzzle box based on short stori odessaa'zion jamieclayton adamfaison davidbruckner
901385,robertolsen,maikamonroe,jakelacy,matthewyangking,Science Fiction Thriller Horror Mystery,alien life-form forest hike,significant other,Science Fiction Thriller Horror Mystery alien life-form forest hike maikamonroe jakelacy matthewyangking robertolsen
1018648,jonweinbach,kobebryant,lebronjames,carmeloanthony,Documentary,,the redeem team,Documentary  kobebryant lebronjames carmeloanthony jonweinbach
616820,davidgordongreen,jamieleecurtis,andimatichak,rohancampbell,Horror Thriller,trauma halloween sequel serial kil slasher murder spre,halloween ends,Horror Thriller trauma halloween sequel serial kil slasher murder spre jamieleecurtis andimatichak rohancampbell davidgordongreen
854239,chinonyechukwu,danielledeadwyler,jalynhall,frankiefaison,Drama History,"mother chicago, illinoi son based on true stori murder grief racism woman director 1950s",till,"Drama History mother chicago, illinoi son based on true stori murder grief racism woman director 1950s danielledeadwyler jalynhall frankiefaison chinonyechukwu"
826769,karenmaine,kaitlyndever,isabelamerced,kyleallen,Comedy Romance,based on novel or book,rosaline,Comedy Romance based on novel or book kaitlyndever isabelamerced kyleallen karenmaine
143,lewismilestone,louiswolheim,lewayres,johnwray,Drama War,based on novel or book world war i friendship,all quiet on the western front,Drama War based on novel or book world war i friendship louiswolheim lewayres johnwray lewismilestone
869025,rodrigogarcía,ewanmcgregor,ethanhawke,maribelverdú,Drama Comedy,,raymond & ray,Drama Comedy  ewanmcgregor ethanhawke maribelverdú rodrigogarcía
603204,clairedenis,margaretqualley,joealwyn,bennysafdie,Drama Romance Thriller,cia based on novel or book,stars at noon,Drama Romance Thriller cia based on novel or book margaretqualley joealwyn bennysafdie clairedenis
864959,jeffwadlow,marlonwayans,priahferguson,kellyrowland,Adventure Comedy Horror Family,halloween,the curse of bridge hollow,Adventure Comedy Horror Family halloween marlonwayans priahferguson kellyrowland jeffwadlow
934205,billposley,teonkelley,tundelaleye,sheaunmckinney,Horror Mystery Thriller,horror,bitch ass,Horror Mystery Thriller horror teonkelley tundelaleye sheaunmckinney billposley
779782,paulfeig,sofiawylie,sophiaannecaruso,kerrywashington,Fantasy Action Drama,school based on young adult novel,the school for good and evil,Fantasy Action Drama school based on young adult novel sofiawylie sophiaannecaruso kerrywashington paulfeig
541134,tobiaslindholm,jessicachastain,eddieredmayne,nnamdiasomugha,Drama Crime Mystery,nurs investig based on true stori serial kil crimin,the good nurse,Drama Crime Mystery nurs investig based on true stori serial kil crimin jessicachastain eddieredmayne nnamdiasomugha tobiaslindholm
1005776,johannesroberts,jesselatourette,keanushtafreshi,dashiellderrickson,Horror Thriller,cult horror found footag,v/h/s/99,Horror Thriller cult horror found footag jesselatourette keanushtafreshi dashiellderrickson johannesroberts
436270,jaumecollet-serra,dwaynejohnson,aldishodge,noahcentineo,Action Fantasy Science Fiction,superhero based on com demon duringcreditssting,black adam,Action Fantasy Science Fiction superhero based on com demon duringcreditssting dwaynejohnson aldishodge noahcentineo jaumecollet-serra
800939,olparker,juliaroberts,georgeclooney,kaitlyndever,Romance Comedy,family relationship wed,ticket to paradise,Romance Comedy family relationship wed juliaroberts georgeclooney kaitlyndever olparker
511817,henryselick,keegan-michaelkey,jordanpeele,angelabassett,Animation Comedy Fantasy Adventure,based on novel or book demon,wendell & wild,Animation Comedy Fantasy Adventure based on novel or book demon keegan-michaelkey jordanpeele angelabassett henryselick
674324,martinmcdonagh,colinfarrell,brendangleeson,kerrycondon,Drama Comedy,dark comedi ireland former best friend 1920s brother sister relationship pub,the banshees of inisherin,Drama Comedy dark comedi ireland former best friend 1920s brother sister relationship pub colinfarrell brendangleeson kerrycondon martinmcdonagh
744114,michaelgrandage,harrystyles,emmacorrin,daviddawson,Drama Romance,based on novel or book lgbt gay,my policeman,Drama Romance based on novel or book lgbt gay harrystyles emmacorrin daviddawson michaelgrandage
965150,charlottewells,frankiecorio,paulmescal,celiarowlson-hall,Drama,depress vacat swimming pool memori woman director father daughter relationship,aftersun,Drama depress vacat swimming pool memori woman director father daughter relationship frankiecorio paulmescal celiarowlson-hall charlottewells
1024546,edwarddrake,brucewillis,beaumirchoff,lochlynmunro,Action Crime,"los angeles, california",detective knight: rogue,"Action Crime los angeles, california brucewillis beaumirchoff lochlynmunro edwarddrake"
933965,kathlynhoran,tanyatucker,brandicarlile,,Documentary Music,,the return of tanya tucker: featuring brandi carlile,
615952,jamesgray,banksrepeta,annehathaway,jeremystrong,Drama,semi autobiograph 1980s,armageddon time,Drama semi autobiograph 1980s banksrepeta annehathaway jeremystrong jamesgray
579496,phyllisnagy,elizabethbanks,sigourneyweaver,chrismessina,Drama History,"chicago, illinoi based on true stori woman director abort 1960s",call jane,"Drama History chicago, illinoi based on true stori woman director abort 1960s elizabethbanks sigourneyweaver chrismessina phyllisnagy"
595586,lilaneugebauer,jenniferlawrence,briantyreehenry,lindaemond,Drama,"new orleans, louisiana swimming pool veteran woman director mother daughter relationship ptsd",causeway,"Drama new orleans, louisiana swimming pool veteran woman director mother daughter relationship ptsd jenniferlawrence briantyreehenry lindaemond lilaneugebauer"
676547,danielstamm,jacquelinebyers,colinsalmon,christiannavarro,Horror Thriller,demonic possess,prey for the devil,Horror Thriller demonic possess jacquelinebyers colinsalmon christiannavarro danielstamm
532870,shanafeste,ellabalinska,pilouasbæk,clarkgregg,Thriller Horror,"los angeles, california woman director",run sweetheart run,"Thriller Horror los angeles, california woman director ellabalinska pilouasbæk clarkgregg shanafeste"
823766,sebastiánlelio,florencepugh,kílalordcassidy,tomburke,Mystery Thriller Drama,based on novel or book 19th centuri 1800s,the wonder,Mystery Thriller Drama based on novel or book 19th centuri 1800s florencepugh kílalordcassidy tomburke sebastiánlelio
878183,amyrice,jodieturner-smith,briancox,alimarsh,Thriller,corrupt,the independent,Thriller corrupt jodieturner-smith briancox alimarsh amyrice
829280,harrybradbeer,milliebobbybrown,henrycavill,louispartridge,Mystery Adventure Comedy Crime,detect sequel,enola holmes 2,Mystery Adventure Comedy Crime detect sequel milliebobbybrown henrycavill louispartridge harrybradbeer
560052,noratwomey,jacobtremblay,gatenmatarazzo,golshiftehfarahani,Animation Adventure Family Fantasy Comedy,island young boy based on children's book,my father's dragon,Animation Adventure Family Fantasy Comedy island young boy based on children's book jacobtremblay gatenmatarazzo golshiftehfarahani noratwomey
928344,ericappel,danielradcliffe,evanrachelwood,rainnwilson,Music Comedy,"musician parodi duringcreditssting based on myths, legends or folklor",weird: the al yankovic story,"Music Comedy musician parodi duringcreditssting based on myths, legends or folklor danielradcliffe evanrachelwood rainnwilson ericappel"
910858,deancraig,tonicollette,annafaris,davidduchovny,Comedy Drama,terminal il famili,the estate,Comedy Drama terminal il famili tonicollette annafaris davidduchovny deancraig
934641,michaelmailer,colehauser,jaimiealexander,morganfreeman,Thriller Crime,,the minute you wake up dead,Thriller Crime  colehauser jaimiealexander morganfreeman michaelmailer
979924,romualdboulanger,melgibson,williammoseley,aliaseror-o'neill,Thriller,,on the line,Thriller  melgibson williammoseley aliaseror-o'neill romualdboulanger
646473,grenwells,sadiesink,theorossi,kwekucollins,Drama,based on novel or book coming of ag,dear zoe,Drama based on novel or book coming of ag sadiesink theorossi kwekucollins grenwells
